"Index";"Charge_Type";"Date";"HV_Code";"Charge_Duration";"Start_Time";"End_Time";"Time_Zone";"DayType";"KWh";"Splits";"Noise"
267;"L1";"8/1/2010";"H015.V021";9;"12:30";NA;"Shoulder 1";"W";2,88;TRUE;0
268;"L1";"8/1/2010";"H015.V021";36;"14:00";NA;"Peak";"W";11,52;TRUE;0
269;"L1";"8/1/2010";"H015.V021";11;"20:00";NA;"Shoulder 2";"W";3,52;TRUE;0
270;"L1";"4/1/2010";"H015.V022";10;"0:50";NA;"Off Peak";"W";3,2;FALSE;0
271;"L1";"4/1/2010";"H015.V022";2;"7:50";NA;"Shoulder 1";"W";0,64;FALSE;0
272;"L1";"4/1/2010";"H015.V022";4;"16:00";NA;"Peak";"W";1,28;FALSE;0
273;"L1";"5/1/2010";"H015.V022";2;"11:00";NA;"Shoulder 1";"W";0,64;FALSE;0
274;"L1";"5/1/2010";"H015.V022";8;"12:40";NA;"Shoulder 1";"W";2,56;TRUE;0
275;"L1";"5/1/2010";"H015.V022";5;"14:00";NA;"Peak";"W";1,6;TRUE;0
276;"L1";"5/1/2010";"H015.V022";11;"16:30";NA;"Peak";"W";3,52;FALSE;0
277;"L1";"7/1/2010";"H015.V022";3;"15:00";NA;"Peak";"W";0,96;FALSE;0
278;"L1";"7/1/2010";"H015.V022";2;"15:40";NA;"Peak";"W";0,64;FALSE;0
279;"L1";"8/1/2010";"H015.V022";9;"16:40";NA;"Peak";"W";2,88;FALSE;0
280;"L1";"4/1/2010";"H016.V023";6;"9:50";NA;"Shoulder 1";"W";1,92;FALSE;0
281;"L1";"4/1/2010";"H016.V023";2;"11:50";NA;"Shoulder 1";"W";0,64;FALSE;0
282;"L1";"5/1/2010";"H016.V023";2;"10:50";NA;"Shoulder 1";"W";0,64;FALSE;0
283;"L1";"5/1/2010";"H016.V023";5;"12:30";NA;"Shoulder 1";"W";1,6;FALSE;0
284;"L1";"5/1/2010";"H016.V023";6;"15:10";NA;"Peak";"W";1,92;FALSE;0
288;"L1";"7/1/2010";"H016.V023";11;"9:00";NA;"Shoulder 1";"W";3,52;FALSE;0
285;"L1";"7/1/2010";"H016.V023";3;"13:30";NA;"Shoulder 1";"W";0,96;TRUE;0
286;"L1";"7/1/2010";"H016.V023";2;"14:00";NA;"Peak";"W";0,64;TRUE;0
287;"L1";"7/1/2010";"H016.V023";1;"16:30";NA;"Peak";"W";0,32;FALSE;0
289;"L1";"8/1/2010";"H016.V023";2;"8:40";NA;"Shoulder 1";"W";0,64;FALSE;0
290;"L1";"8/1/2010";"H016.V023";6;"11:10";NA;"Shoulder 1";"W";1,92;FALSE;0
291;"L1";"8/1/2010";"H016.V023";4;"18:00";NA;"Peak";"W";1,28;FALSE;0
292;"L1";"8/1/2010";"H016.V023";3;"19:30";NA;"Peak";"W";0,96;TRUE;0
293;"L1";"8/1/2010";"H016.V023";4;"20:00";NA;"Shoulder 2";"W";1,28;TRUE;0
294;"L1";"4/1/2010";"H017.V024";4;"17:40";NA;"Peak";"W";1,28;FALSE;0
295;"L1";"4/1/2010";"H017.V024";5;"22:20";NA;"Off Peak";"W";1,6;FALSE;0
297;"L1";"5/1/2010";"H017.V024";1;"5:50";NA;"Off Peak";"W";0,32;FALSE;0
296;"L1";"5/1/2010";"H017.V024";1;"6:00";NA;"Off Peak";"W";0,32;FALSE;0
298;"L1";"5/1/2010";"H017.V024";7;"16:30";NA;"Peak";"W";2,24;FALSE;0
299;"L1";"5/1/2010";"H017.V024";10;"18:20";NA;"Peak";"W";3,2;TRUE;0
300;"L1";"5/1/2010";"H017.V024";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
301;"L1";"5/1/2010";"H017.V024";6;"22:00";NA;"Off Peak";"W";1,92;TRUE;0
302;"L1";"6/1/2010";"H017.V024";6;"9:00";NA;"Shoulder 1";"W";1,92;FALSE;0
303;"L1";"6/1/2010";"H017.V024";18;"16:00";NA;"Peak";"W";5,76;FALSE;0
304;"L1";"6/1/2010";"H017.V024";2;"19:40";NA;"Peak";"W";0,64;TRUE;0
305;"L1";"6/1/2010";"H017.V024";1;"20:00";NA;"Shoulder 2";"W";0,32;TRUE;0
306;"L1";"6/1/2010";"H017.V024";7;"22:40";NA;"Off Peak";"W";2,24;FALSE;0
307;"L1";"7/1/2010";"H017.V024";5;"20:00";NA;"Shoulder 2";"W";1,6;FALSE;0
308;"L1";"8/1/2010";"H017.V024";5;"12:50";NA;"Shoulder 1";"W";1,6;FALSE;0
309;"L1";"8/1/2010";"H017.V024";4;"18:00";NA;"Peak";"W";1,28;FALSE;0
310;"L1";"8/1/2010";"H017.V024";4;"19:00";NA;"Peak";"W";1,28;FALSE;0
311;"L1";"4/1/2010";"H018.V025";7;"16:00";NA;"Peak";"W";2,24;FALSE;0
312;"L1";"5/1/2010";"H018.V025";2;"18:00";NA;"Peak";"W";0,64;FALSE;0
313;"L1";"5/1/2010";"H018.V025";10;"22:10";NA;"Off Peak";"W";3,2;FALSE;0
314;"L1";"6/1/2010";"H018.V025";6;"8:30";NA;"Shoulder 1";"W";1,92;FALSE;0
315;"L1";"7/1/2010";"H018.V025";14;"17:10";NA;"Peak";"W";4,48;FALSE;0
316;"L1";"8/1/2010";"H018.V025";2;"13:30";NA;"Shoulder 1";"W";0,64;FALSE;0
317;"L1";"4/1/2010";"H018.V026";2;"12:10";NA;"Shoulder 1";"W";0,64;FALSE;0
318;"L1";"4/1/2010";"H018.V026";4;"19:20";NA;"Peak";"W";1,28;TRUE;0
319;"L1";"4/1/2010";"H018.V026";10;"20:00";NA;"Shoulder 2";"W";3,2;TRUE;0
322;"L1";"5/1/2010";"H018.V026";2;"4:20";NA;"Off Peak";"W";0,64;FALSE;0
320;"L1";"5/1/2010";"H018.V026";2;"6:30";NA;"Off Peak";"W";0,64;FALSE;0
321;"L1";"5/1/2010";"H018.V026";1;"11:10";NA;"Shoulder 1";"W";0,32;FALSE;0
323;"L1";"5/1/2010";"H018.V026";12;"17:10";NA;"Peak";"W";3,84;FALSE;0
324;"L1";"5/1/2010";"H018.V026";7;"22:40";NA;"Off Peak";"W";2,24;FALSE;0
325;"L1";"6/1/2010";"H018.V026";2;"9:00";NA;"Shoulder 1";"W";0,64;FALSE;0
326;"L1";"6/1/2010";"H018.V026";10;"10:50";NA;"Shoulder 1";"W";3,2;FALSE;0
327;"L1";"6/1/2010";"H018.V026";5;"19:10";NA;"Peak";"W";1,6;TRUE;0
328;"L1";"6/1/2010";"H018.V026";2;"20:00";NA;"Shoulder 2";"W";0,64;TRUE;0
329;"L1";"6/1/2010";"H018.V026";7;"20:50";NA;"Shoulder 2";"W";2,24;FALSE;0
330;"L1";"7/1/2010";"H018.V026";1;"15:00";NA;"Peak";"W";0,32;FALSE;0
331;"L1";"7/1/2010";"H018.V026";7;"23:40";NA;"Off Peak";"W";2,24;FALSE;0
332;"L1";"8/1/2010";"H018.V026";4;"20:50";NA;"Shoulder 2";"W";1,28;FALSE;0
333;"L1";"5/1/2010";"H018.V027";2;"7:30";NA;"Shoulder 1";"W";0,64;FALSE;0
334;"L1";"5/1/2010";"H018.V027";2;"13:30";NA;"Shoulder 1";"W";0,64;FALSE;0
335;"L1";"5/1/2010";"H018.V027";2;"16:30";NA;"Peak";"W";0,64;FALSE;0
336;"L1";"6/1/2010";"H018.V027";13;"1:30";NA;"Off Peak";"W";4,16;FALSE;0
338;"L1";"6/1/2010";"H018.V027";5;"4:50";NA;"Off Peak";"W";1,6;FALSE;0
337;"L1";"6/1/2010";"H018.V027";11;"14:50";NA;"Peak";"W";3,52;FALSE;0
339;"L1";"6/1/2010";"H018.V027";9;"23:40";NA;"Off Peak";"W";2,88;FALSE;0
340;"L1";"7/1/2010";"H018.V027";1;"8:30";NA;"Shoulder 1";"W";0,32;FALSE;0
341;"L1";"7/1/2010";"H018.V027";28;"9:20";NA;"Shoulder 1";"W";8,96;TRUE;0
342;"L1";"7/1/2010";"H018.V027";6;"14:00";NA;"Peak";"W";1,92;TRUE;0
343;"L1";"7/1/2010";"H018.V027";2;"15:50";NA;"Peak";"W";0,64;FALSE;0
344;"L1";"7/1/2010";"H018.V027";10;"18:20";NA;"Peak";"W";3,2;TRUE;0
345;"L1";"7/1/2010";"H018.V027";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
346;"L1";"7/1/2010";"H018.V027";34;"22:00";NA;"Off Peak";"W";10,88;TRUE;0
347;"L1";"8/1/2010";"H018.V027";9;"8:10";NA;"Shoulder 1";"W";2,88;FALSE;0
348;"L1";"8/1/2010";"H018.V027";18;"11:00";NA;"Shoulder 1";"W";5,76;TRUE;0
349;"L1";"8/1/2010";"H018.V027";19;"14:00";NA;"Peak";"W";6,08;TRUE;0
353;"L1";"4/1/2010";"H019.V028";6;"7:00";NA;"Shoulder 1";"W";1,92;FALSE;0
350;"L1";"4/1/2010";"H019.V028";3;"11:30";NA;"Shoulder 1";"W";0,96;FALSE;0
351;"L1";"4/1/2010";"H019.V028";5;"14:00";NA;"Peak";"W";1,6;FALSE;0
352;"L1";"4/1/2010";"H019.V028";2;"18:00";NA;"Peak";"W";0,64;FALSE;0
354;"L1";"4/1/2010";"H019.V028";2;"22:00";NA;"Off Peak";"W";0,64;FALSE;0
356;"L1";"5/1/2010";"H019.V028";3;"12:50";NA;"Shoulder 1";"W";0,96;FALSE;0
357;"L1";"5/1/2010";"H019.V028";8;"15:50";NA;"Peak";"W";2,56;FALSE;0
358;"L1";"5/1/2010";"H019.V028";13;"17:50";NA;"Peak";"W";4,16;TRUE;0
359;"L1";"5/1/2010";"H019.V028";2;"20:00";NA;"Shoulder 2";"W";0,64;TRUE;0
355;"L1";"5/1/2010";"H019.V028";1;"21:20";NA;"Shoulder 2";"W";0,32;FALSE;0
360;"L1";"6/1/2010";"H019.V028";1;"11:20";NA;"Shoulder 1";"W";0,32;FALSE;0
361;"L1";"6/1/2010";"H019.V028";1;"13:50";NA;"Shoulder 1";"W";0,32;FALSE;0
362;"L1";"6/1/2010";"H019.V028";34;"14:20";NA;"Peak";"W";10,88;TRUE;0
363;"L1";"6/1/2010";"H019.V028";11;"20:00";NA;"Shoulder 2";"W";3,52;TRUE;0
364;"L1";"7/1/2010";"H019.V028";8;"9:10";NA;"Shoulder 1";"W";2,56;FALSE;0
365;"L1";"7/1/2010";"H019.V028";19;"10:50";NA;"Shoulder 1";"W";6,08;TRUE;0
366;"L1";"7/1/2010";"H019.V028";36;"14:00";NA;"Peak";"W";11,52;TRUE;0
367;"L1";"7/1/2010";"H019.V028";1;"20:00";NA;"Shoulder 2";"W";0,32;TRUE;0
369;"L1";"8/1/2010";"H019.V028";2;"10:00";NA;"Shoulder 1";"W";0,64;FALSE;0
370;"L1";"8/1/2010";"H019.V028";21;"10:30";NA;"Shoulder 1";"W";6,72;TRUE;0
371;"L1";"8/1/2010";"H019.V028";21;"14:00";NA;"Peak";"W";6,72;TRUE;0
372;"L1";"8/1/2010";"H019.V028";2;"19:40";NA;"Peak";"W";0,64;FALSE;0
368;"L1";"8/1/2010";"H019.V028";2;"20:10";NA;"Shoulder 2";"W";0,64;FALSE;0
373;"L1";"8/1/2010";"H019.V028";9;"20:30";NA;"Shoulder 2";"W";2,88;TRUE;0
374;"L1";"8/1/2010";"H019.V028";12;"22:00";NA;"Off Peak";"W";3,84;TRUE;0
375;"L1";"4/1/2010";"H020.V029";6;"9:40";NA;"Shoulder 1";"W";1,92;FALSE;0
376;"L1";"4/1/2010";"H020.V029";2;"12:40";NA;"Shoulder 1";"W";0,64;FALSE;0
378;"L1";"5/1/2010";"H020.V029";1;"5:50";NA;"Off Peak";"W";0,32;FALSE;0
377;"L1";"5/1/2010";"H020.V029";2;"11:10";NA;"Shoulder 1";"W";0,64;FALSE;0
379;"L1";"5/1/2010";"H020.V029";8;"18:40";NA;"Peak";"W";2,56;TRUE;0
380;"L1";"5/1/2010";"H020.V029";2;"20:00";NA;"Shoulder 2";"W";0,64;TRUE;0
381;"L1";"6/1/2010";"H020.V029";5;"15:00";NA;"Peak";"W";1,6;FALSE;0
382;"L1";"7/1/2010";"H020.V029";5;"8:00";NA;"Shoulder 1";"W";1,6;FALSE;0
383;"L1";"7/1/2010";"H020.V029";7;"20:20";NA;"Shoulder 2";"W";2,24;FALSE;0
384;"L1";"8/1/2010";"H020.V029";2;"11:40";NA;"Shoulder 1";"W";0,64;FALSE;0
385;"L1";"8/1/2010";"H020.V029";6;"20:20";NA;"Shoulder 2";"W";1,92;FALSE;0
386;"L1";"4/1/2010";"H021.V030";35;"0:00";NA;"Off Peak";"W";11,2;FALSE;0
387;"L1";"4/1/2010";"H021.V030";10;"7:50";NA;"Shoulder 1";"W";3,2;FALSE;0
388;"L1";"4/1/2010";"H021.V030";4;"14:20";NA;"Peak";"W";1,28;FALSE;0
389;"L1";"4/1/2010";"H021.V030";7;"16:50";NA;"Peak";"W";2,24;FALSE;0
390;"L1";"5/1/2010";"H021.V030";12;"10:10";NA;"Shoulder 1";"W";3,84;FALSE;0
391;"L1";"6/1/2010";"H021.V030";7;"16:10";NA;"Peak";"W";2,24;FALSE;0
392;"L1";"7/1/2010";"H021.V030";6;"19:00";NA;"Peak";"W";1,92;TRUE;0
393;"L1";"7/1/2010";"H021.V030";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
394;"L1";"8/1/2010";"H021.V030";1;"13:50";NA;"Shoulder 1";"W";0,32;TRUE;0
395;"L1";"8/1/2010";"H021.V030";2;"14:00";NA;"Peak";"W";0,64;TRUE;0
396;"L1";"4/1/2010";"H021.V031";4;"16:00";NA;"Peak";"W";1,28;FALSE;0
397;"L1";"5/1/2010";"H021.V031";2;"13:40";NA;"Shoulder 1";"W";0,64;TRUE;0
398;"L1";"5/1/2010";"H021.V031";5;"14:00";NA;"Peak";"W";1,6;TRUE;0
399;"L1";"5/1/2010";"H021.V031";7;"15:40";NA;"Peak";"W";2,24;FALSE;0
400;"L1";"8/1/2010";"H021.V031";5;"3:10";NA;"Off Peak";"W";1,6;FALSE;0
402;"L1";"8/1/2010";"H021.V031";1;"7:30";NA;"Shoulder 1";"W";0,32;FALSE;0
401;"L1";"8/1/2010";"H021.V031";1;"18:20";NA;"Peak";"W";0,32;FALSE;0
403;"L1";"4/1/2010";"H022.V032";3;"19:30";NA;"Peak";"W";0,96;TRUE;0
404;"L1";"4/1/2010";"H022.V032";9;"20:00";NA;"Shoulder 2";"W";2,88;TRUE;0
405;"L1";"5/1/2010";"H022.V032";2;"1:50";NA;"Off Peak";"W";0,64;FALSE;0
406;"L1";"5/1/2010";"H022.V032";1;"5:40";NA;"Off Peak";"W";0,32;FALSE;0
407;"L1";"5/1/2010";"H022.V032";10;"16:40";NA;"Peak";"W";3,2;FALSE;0
408;"L1";"6/1/2010";"H022.V032";4;"17:20";NA;"Peak";"W";1,28;FALSE;0
409;"L1";"6/1/2010";"H022.V032";10;"18:20";NA;"Peak";"W";3,2;TRUE;0
410;"L1";"6/1/2010";"H022.V032";1;"20:00";NA;"Shoulder 2";"W";0,32;TRUE;0
411;"L1";"7/1/2010";"H022.V032";4;"23:10";NA;"Off Peak";"W";1,28;FALSE;0
412;"L1";"4/1/2010";"H023.V033";3;"12:00";NA;"Shoulder 1";"W";0,96;FALSE;0
413;"L1";"4/1/2010";"H023.V033";3;"16:30";NA;"Peak";"W";0,96;FALSE;0
414;"L1";"4/1/2010";"H023.V033";4;"17:20";NA;"Peak";"W";1,28;FALSE;0
415;"L1";"5/1/2010";"H023.V033";5;"11:10";NA;"Shoulder 1";"W";1,6;FALSE;0
416;"L1";"5/1/2010";"H023.V033";11;"16:30";NA;"Peak";"W";3,52;FALSE;0
417;"L1";"6/1/2010";"H023.V033";12;"7:50";NA;"Shoulder 1";"W";3,84;FALSE;0
418;"L1";"6/1/2010";"H023.V033";1;"21:50";NA;"Shoulder 2";"W";0,32;TRUE;0
419;"L1";"6/1/2010";"H023.V033";1;"22:00";NA;"Off Peak";"W";0,32;TRUE;0
420;"L1";"7/1/2010";"H023.V033";6;"18:40";NA;"Peak";"W";1,92;FALSE;0
421;"L1";"4/1/2010";"H023.V034";21;"3:00";NA;"Off Peak";"W";6,72;FALSE;0
422;"L1";"4/1/2010";"H023.V034";8;"20:40";NA;"Shoulder 2";"W";2,56;TRUE;0
423;"L1";"4/1/2010";"H023.V034";13;"22:00";NA;"Off Peak";"W";4,16;TRUE;0
424;"L1";"5/1/2010";"H023.V034";6;"11:50";NA;"Shoulder 1";"W";1,92;FALSE;0
425;"L1";"5/1/2010";"H023.V034";4;"17:30";NA;"Peak";"W";1,28;FALSE;0
426;"L1";"6/1/2010";"H023.V034";3;"15:00";NA;"Peak";"W";0,96;FALSE;0
427;"L1";"6/1/2010";"H023.V034";10;"16:10";NA;"Peak";"W";3,2;FALSE;0
428;"L1";"6/1/2010";"H023.V034";7;"23:00";NA;"Off Peak";"W";2,24;FALSE;0
429;"L1";"7/1/2010";"H023.V034";4;"10:40";NA;"Shoulder 1";"W";1,28;FALSE;0
430;"L1";"7/1/2010";"H023.V034";1;"13:50";NA;"Shoulder 1";"W";0,32;TRUE;0
431;"L1";"7/1/2010";"H023.V034";20;"14:00";NA;"Peak";"W";6,4;TRUE;0
432;"L1";"7/1/2010";"H023.V034";4;"22:30";NA;"Off Peak";"W";1,28;FALSE;0
433;"L1";"8/1/2010";"H023.V034";1;"17:00";NA;"Peak";"W";0,32;FALSE;0
434;"L1";"4/1/2010";"H023.V035";4;"8:20";NA;"Shoulder 1";"W";1,28;FALSE;0
436;"L1";"4/1/2010";"H023.V035";4;"18:10";NA;"Peak";"W";1,28;FALSE;0
435;"L1";"4/1/2010";"H023.V035";4;"20:10";NA;"Shoulder 2";"W";1,28;FALSE;0
437;"L1";"5/1/2010";"H023.V035";6;"21:00";NA;"Shoulder 2";"W";1,92;TRUE;0
438;"L1";"5/1/2010";"H023.V035";1;"22:00";NA;"Off Peak";"W";0,32;TRUE;0
439;"L1";"6/1/2010";"H023.V035";4;"12:10";NA;"Shoulder 1";"W";1,28;FALSE;0
440;"L1";"6/1/2010";"H023.V035";1;"17:50";NA;"Peak";"W";0,32;FALSE;0
441;"L1";"6/1/2010";"H023.V035";9;"18:30";NA;"Peak";"W";2,88;TRUE;0
442;"L1";"6/1/2010";"H023.V035";5;"20:00";NA;"Shoulder 2";"W";1,6;TRUE;0
443;"L1";"7/1/2010";"H023.V035";7;"12:20";NA;"Shoulder 1";"W";2,24;FALSE;0
444;"L1";"4/1/2010";"H024.V036";10;"11:20";NA;"Shoulder 1";"W";3,2;FALSE;0
445;"L1";"4/1/2010";"H024.V036";2;"17:20";NA;"Peak";"W";0,64;FALSE;0
446;"L1";"4/1/2010";"H024.V036";2;"23:20";NA;"Off Peak";"W";0,64;FALSE;0
447;"L1";"6/1/2010";"H024.V036";2;"13:30";NA;"Shoulder 1";"W";0,64;FALSE;0
448;"L1";"6/1/2010";"H024.V036";2;"18:00";NA;"Peak";"W";0,64;FALSE;0
449;"L1";"6/1/2010";"H024.V036";10;"20:20";NA;"Shoulder 2";"W";3,2;TRUE;0
450;"L1";"6/1/2010";"H024.V036";3;"22:00";NA;"Off Peak";"W";0,96;TRUE;0
451;"L1";"7/1/2010";"H024.V036";3;"13:30";NA;"Shoulder 1";"W";0,96;TRUE;0
452;"L1";"7/1/2010";"H024.V036";8;"14:00";NA;"Peak";"W";2,56;TRUE;0
453;"L1";"7/1/2010";"H024.V036";5;"19:10";NA;"Peak";"W";1,6;FALSE;0
454;"L1";"8/1/2010";"H024.V036";8;"9:20";NA;"Shoulder 1";"W";2,56;FALSE;0
455;"L1";"8/1/2010";"H024.V036";1;"11:30";NA;"Shoulder 1";"W";0,32;FALSE;0
456;"L1";"8/1/2010";"H024.V036";16;"17:20";NA;"Peak";"W";5,12;TRUE;0
457;"L1";"8/1/2010";"H024.V036";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
458;"L1";"8/1/2010";"H024.V036";12;"22:00";NA;"Off Peak";"W";3,84;TRUE;0
459;"L1";"4/1/2010";"H024.V037";4;"20:40";NA;"Shoulder 2";"W";1,28;FALSE;0
460;"L1";"5/1/2010";"H024.V037";4;"7:20";NA;"Shoulder 1";"W";1,28;FALSE;0
461;"L1";"5/1/2010";"H024.V037";2;"20:20";NA;"Shoulder 2";"W";0,64;FALSE;0
462;"L1";"5/1/2010";"H024.V037";1;"21:20";NA;"Shoulder 2";"W";0,32;FALSE;0
463;"L1";"6/1/2010";"H024.V037";4;"9:30";NA;"Shoulder 1";"W";1,28;FALSE;0
464;"L1";"6/1/2010";"H024.V037";1;"20:20";NA;"Shoulder 2";"W";0,32;FALSE;0
465;"L1";"7/1/2010";"H024.V037";2;"4:30";NA;"Off Peak";"W";0,64;FALSE;0
466;"L1";"7/1/2010";"H024.V037";3;"19:30";NA;"Peak";"W";0,96;TRUE;0
467;"L1";"7/1/2010";"H024.V037";1;"20:00";NA;"Shoulder 2";"W";0,32;TRUE;0
468;"L1";"8/1/2010";"H024.V037";4;"7:50";NA;"Shoulder 1";"W";1,28;FALSE;0
469;"L1";"8/1/2010";"H024.V037";4;"15:30";NA;"Peak";"W";1,28;FALSE;0
470;"L1";"8/1/2010";"H024.V037";4;"17:30";NA;"Peak";"W";1,28;FALSE;0
471;"L1";"4/1/2010";"H025.V038";1;"19:50";NA;"Peak";"W";0,32;TRUE;0
472;"L1";"4/1/2010";"H025.V038";7;"20:00";NA;"Shoulder 2";"W";2,24;TRUE;0
473;"L1";"4/1/2010";"H025.V038";8;"22:10";NA;"Off Peak";"W";2,56;FALSE;0
475;"L1";"5/1/2010";"H025.V038";1;"3:00";NA;"Off Peak";"W";0,32;FALSE;0
474;"L1";"5/1/2010";"H025.V038";2;"9:20";NA;"Shoulder 1";"W";0,64;FALSE;0
477;"L1";"5/1/2010";"H025.V038";8;"16:30";NA;"Peak";"W";2,56;FALSE;0
476;"L1";"5/1/2010";"H025.V038";4;"20:10";NA;"Shoulder 2";"W";1,28;FALSE;0
478;"L1";"6/1/2010";"H025.V038";1;"12:30";NA;"Shoulder 1";"W";0,32;FALSE;0
479;"L1";"6/1/2010";"H025.V038";10;"23:00";NA;"Off Peak";"W";3,2;FALSE;0
480;"L1";"7/1/2010";"H025.V038";7;"15:40";NA;"Peak";"W";2,24;FALSE;0
481;"L1";"8/1/2010";"H025.V038";4;"10:50";NA;"Shoulder 1";"W";1,28;FALSE;0
482;"L1";"8/1/2010";"H025.V038";3;"21:30";NA;"Shoulder 2";"W";0,96;TRUE;0
483;"L1";"8/1/2010";"H025.V038";1;"22:00";NA;"Off Peak";"W";0,32;TRUE;0
485;"L1";"4/1/2010";"H025.V039";3;"10:50";NA;"Shoulder 1";"W";0,96;FALSE;0
484;"L1";"4/1/2010";"H025.V039";5;"13:00";NA;"Shoulder 1";"W";1,6;FALSE;0
486;"L1";"4/1/2010";"H025.V039";2;"17:50";NA;"Peak";"W";0,64;FALSE;0
487;"L1";"5/1/2010";"H025.V039";3;"13:30";NA;"Shoulder 1";"W";0,96;TRUE;0
488;"L1";"5/1/2010";"H025.V039";1;"14:00";NA;"Peak";"W";0,32;TRUE;0
489;"L1";"5/1/2010";"H025.V039";7;"14:30";NA;"Peak";"W";2,24;FALSE;0
490;"L1";"6/1/2010";"H025.V039";5;"11:30";NA;"Shoulder 1";"W";1,6;FALSE;0
491;"L1";"6/1/2010";"H025.V039";4;"19:20";NA;"Peak";"W";1,28;TRUE;0
492;"L1";"6/1/2010";"H025.V039";1;"20:00";NA;"Shoulder 2";"W";0,32;TRUE;0
493;"L1";"7/1/2010";"H025.V039";7;"16:40";NA;"Peak";"W";2,24;FALSE;0
494;"L1";"4/1/2010";"H025.V040";10;"7:50";NA;"Shoulder 1";"W";3,2;FALSE;0
495;"L1";"4/1/2010";"H025.V040";3;"19:30";NA;"Peak";"W";0,96;TRUE;0
496;"L1";"4/1/2010";"H025.V040";4;"20:00";NA;"Shoulder 2";"W";1,28;TRUE;0
497;"L1";"4/1/2010";"H025.V040";5;"23:10";NA;"Off Peak";"W";1,6;FALSE;0
498;"L1";"5/1/2010";"H025.V040";2;"13:00";NA;"Shoulder 1";"W";0,64;FALSE;0
499;"L1";"5/1/2010";"H025.V040";4;"16:00";NA;"Peak";"W";1,28;FALSE;0
500;"L1";"6/1/2010";"H025.V040";1;"4:10";NA;"Off Peak";"W";0,32;FALSE;0
501;"L1";"6/1/2010";"H025.V040";1;"19:50";NA;"Peak";"W";0,32;TRUE;0
502;"L1";"6/1/2010";"H025.V040";10;"20:00";NA;"Shoulder 2";"W";3,2;TRUE;0
503;"L1";"6/1/2010";"H025.V040";10;"22:50";NA;"Off Peak";"W";3,2;FALSE;0
504;"L1";"7/1/2010";"H025.V040";4;"20:50";NA;"Shoulder 2";"W";1,28;FALSE;0
505;"L1";"8/1/2010";"H025.V040";4;"8:40";NA;"Shoulder 1";"W";1,28;FALSE;0
506;"L1";"8/1/2010";"H025.V040";2;"12:10";NA;"Shoulder 1";"W";0,64;FALSE;0
507;"L1";"8/1/2010";"H025.V040";1;"13:50";NA;"Shoulder 1";"W";0,32;TRUE;0
508;"L1";"8/1/2010";"H025.V040";1;"14:00";NA;"Peak";"W";0,32;TRUE;0
509;"L1";"8/1/2010";"H025.V040";4;"15:30";NA;"Peak";"W";1,28;FALSE;0
510;"L1";"4/1/2010";"H026.V041";2;"11:20";NA;"Shoulder 1";"W";0,64;FALSE;0
511;"L1";"4/1/2010";"H026.V041";6;"17:20";NA;"Peak";"W";1,92;FALSE;0
512;"L1";"5/1/2010";"H026.V041";2;"17:20";NA;"Peak";"W";0,64;FALSE;0
513;"L1";"6/1/2010";"H026.V041";2;"13:30";NA;"Shoulder 1";"W";0,64;FALSE;0
514;"L1";"6/1/2010";"H026.V041";5;"18:00";NA;"Peak";"W";1,6;FALSE;0
515;"L1";"6/1/2010";"H026.V041";6;"20:20";NA;"Shoulder 2";"W";1,92;FALSE;0
516;"L1";"7/1/2010";"H026.V041";3;"13:30";NA;"Shoulder 1";"W";0,96;TRUE;0
517;"L1";"7/1/2010";"H026.V041";2;"14:00";NA;"Peak";"W";0,64;TRUE;0
518;"L1";"7/1/2010";"H026.V041";5;"19:10";NA;"Peak";"W";1,6;FALSE;0
519;"L1";"8/1/2010";"H026.V041";7;"9:20";NA;"Shoulder 1";"W";2,24;FALSE;0
520;"L1";"8/1/2010";"H026.V041";1;"11:30";NA;"Shoulder 1";"W";0,32;FALSE;0
521;"L1";"8/1/2010";"H026.V041";7;"17:20";NA;"Peak";"W";2,24;FALSE;0
522;"L1";"4/1/2010";"H027.V042";2;"12:00";NA;"Shoulder 1";"W";0,64;FALSE;0
523;"L1";"4/1/2010";"H027.V042";5;"13:10";NA;"Shoulder 1";"W";1,6;TRUE;0
524;"L1";"4/1/2010";"H027.V042";3;"14:00";NA;"Peak";"W";0,96;TRUE;0
525;"L1";"4/1/2010";"H027.V042";2;"17:30";NA;"Peak";"W";0,64;FALSE;0
526;"L1";"5/1/2010";"H027.V042";1;"20:00";NA;"Shoulder 2";"W";0,32;FALSE;0
527;"L1";"6/1/2010";"H027.V042";1;"15:30";NA;"Peak";"W";0,32;FALSE;0
528;"L1";"7/1/2010";"H027.V042";2;"6:20";NA;"Off Peak";"W";0,64;FALSE;0
529;"L1";"7/1/2010";"H027.V042";7;"11:40";NA;"Shoulder 1";"W";2,24;FALSE;0
530;"L1";"7/1/2010";"H027.V042";12;"14:20";NA;"Peak";"W";3,84;FALSE;0
532;"L1";"8/1/2010";"H027.V042";7;"1:10";NA;"Off Peak";"W";2,24;FALSE;0
531;"L1";"8/1/2010";"H027.V042";4;"8:40";NA;"Shoulder 1";"W";1,28;FALSE;0
